id,trial_all,block,trial_inblock,condition,cue,direction,choice,response,rt,correct
239,139,1,59,valid,right,right,left,0,0.7778179640008602,0
239,140,1,60,valid,right,right,left,0,0.9351665860012872,0
239,141,1,61,neutral,none,right,right,1,0.8382223549997434,1
239,142,1,62,neutral,none,left,left,0,0.6125819529988803,1
239,143,1,63,neutral,none,left,left,0,0.6468141399964225,1
239,144,1,64,neutral,none,left,left,0,0.7361136240069754,1
239,145,1,65,invalid,right,left,left,0,0.7609374220046448,1
239,146,1,66,valid,right,right,left,0,0.8794856479944428,0
239,147,1,67,neutral,none,right,right,1,0.7272429349977756,1
239,148,1,68,invalid,left,right,left,0,0.6925109139992855,0
239,149,1,69,neutral,none,right,left,0,0.905577869998524,0
239,150,1,70,neutral,none,right,left,0,0.9677973710058724,0
239,151,1,71,neutral,none,right,left,0,1.1155337819945998,0
239,152,1,72,valid,left,left,left,0,0.747825771002681,1
239,153,1,73,neutral,none,left,left,0,0.9165456920018188,1
239,154,1,74,invalid,left,right,left,0,0.7268645910080522,0
239,155,1,75,neutral,none,right,left,0,0.7798871580016566,0
239,156,1,76,neutral,none,right,right,1,0.7074475639965385,1
239,157,1,77,neutral,none,right,right,1,0.9140981199889212,1
239,158,1,78,neutral,none,left,left,0,0.6700002739962656,1
239,159,1,79,neutral,none,left,left,0,0.9691849230002844,1
983,0,0,0,neutral,none,right,right,1,0.7310174870071933,1
983,1,0,1,neutral,none,left,left,0,0.6758581500034779,1
983,2,0,2,neutral,none,right,right,1,0.587946521001868,1
983,3,0,3,invalid,right,left,right,1,0.6793555990152527,0
983,4,0,4,neutral,none,left,left,0,0.786764974007383,1
983,5,0,5,neutral,none,left,left,0,0.5062854540010449,1
983,6,0,6,valid,left,left,left,0,0.6112762419797946,1
983,7,0,7,invalid,left,right,left,0,0.7996633980073966,0
983,8,0,8,neutral,none,left,left,0,0.5273748289910145,1
983,9,0,9,neutral,none,left,left,0,0.4917383079882711,1
983,10,0,10,valid,right,right,right,1,0.4450662749877665,1
983,11,0,11,neutral,none,right,left,0,0.5896151820197701,0
983,12,0,12,neutral,none,right,left,0,0.5214254799939226,0
983,13,0,13,neutral,none,right,right,1,0.5078430059948005,1
983,14,0,14,valid,right,right,right,1,0.4956758539774455,1
983,15,0,15,neutral,none,left,left,0,0.4633558450150303,1
983,16,0,16,valid,left,left,left,0,0.33462423499440774,1
983,17,0,17,valid,left,left,right,1,0.47468015100457706,0
983,18,0,18,valid,right,right,left,0,0.6278346850012895,0
983,19,0,19,valid,right,right,right,1,0.492975347005995,1
983,20,0,20,neutral,none,left,right,1,0.4815454040071927,0
983,21,0,21,neutral,none,right,left,0,0.4118724360014312,0
983,22,0,22,valid,right,right,right,1,0.4101265919744037,1
983,23,0,23,valid,right,right,right,1,0.5728433619951829,1
983,24,0,24,valid,right,right,left,0,0.4041951159888413,0
983,25,0,25,neutral,none,left,right,1,0.30211377001251094,0
983,26,0,26,valid,right,right,right,1,0.4677076080115512,1
983,27,0,27,valid,left,left,left,0,0.4879226429911796,1
983,28,0,28,neutral,none,right,left,0,0.38993363300687633,0
983,29,0,29,neutral,none,right,right,1,0.4502915040066,1
983,30,0,30,invalid,left,right,right,1,0.5844448779826052,1
983,31,0,31,neutral,none,left,left,0,0.5164172369986773,1
983,32,0,32,valid,left,left,left,0,0.6851826579950284,1
983,33,0,33,neutral,none,right,left,0,0.6837993439985439,0
983,34,0,34,neutral,none,left,left,0,0.5051830070151482,1
983,35,0,35,valid,left,left,right,1,0.479377009003656,0
983,36,0,36,neutral,none,right,right,1,0.6643314279790502,1
983,37,0,37,neutral,none,left,left,0,0.7439219540101476,1
983,38,0,38,valid,left,left,right,1,0.6169852089951746,0
983,39,0,39,neutral,none,right,right,1,0.534664481994696,1
983,40,0,40,valid,left,left,left,0,0.456981586990878,1
983,41,0,41,valid,left,left,left,0,0.4159468910074793,1
983,42,0,42,valid,right,right,right,1,0.5675728380156215,1
983,43,0,43,neutral,none,right,left,0,0.6440833180095069,0
983,44,0,44,valid,right,right,right,1,0.3479809159762226,1
983,45,0,45,valid,left,left,left,0,0.3563929649826605,1
983,46,0,46,valid,left,left,left,0,0.3764925799914636,1
983,47,0,47,neutral,none,right,left,0,0.451602440996794,0
983,48,0,48,neutral,none,left,right,1,0.7981627919944003,0
983,49,0,49,neutral,none,left,left,0,0.3889159339887556,1
983,50,0,50,neutral,none,left,left,0,0.4934031740122009,1
983,51,0,51,neutral,none,right,right,1,0.5178690899920184,1
983,52,0,52,neutral,none,left,left,0,0.35295838699676096,1
983,53,0,53,valid,left,left,right,1,0.470198923983844,0
983,54,0,54,valid,right,right,left,0,0.4848763140034862,0
983,55,0,55,valid,right,right,right,1,0.642452210013289,1
983,56,0,56,invalid,left,right,right,1,0.4578660450060852,1
983,57,0,57,neutral,none,right,right,1,0.5696381200104952,1
983,58,0,58,valid,right,right,right,1,0.5444745770073496,1
983,59,0,59,valid,right,right,right,1,0.8348663509823382,1
983,60,0,60,invalid,left,right,right,1,0.5610644269909244,1
983,61,0,61,neutral,none,right,right,1,0.35686957501457073,1
983,62,0,62,valid,left,left,right,1,0.30920474900631234,0
983,63,0,63,valid,right,right,right,1,0.4108194219879806,1
983,64,0,64,invalid,right,left,right,1,0.28273921698564664,0
983,65,0,65,invalid,right,left,right,1,0.6080613329831976,0
983,66,0,66,neutral,none,right,right,1,0.6374600209819619,1
983,67,0,67,neutral,none,left,right,1,0.47601579199545085,0
983,68,0,68,invalid,right,left,left,0,0.4578839540190529,1
983,69,0,69,neutral,none,right,right,1,0.46074984199367464,1
983,70,0,70,neutral,none,left,left,0,0.6020261310040951,1
983,71,0,71,neutral,none,left,right,1,0.537749390990939,0
983,72,0,72,neutral,none,left,left,0,0.36674848900293,1
983,73,0,73,valid,right,right,right,1,0.4618802540062461,1
983,74,0,74,neutral,none,right,right,1,0.49697333000949584,1
983,75,0,75,neutral,none,left,right,1,0.4516692490142305,0
983,76,0,76,valid,left,left,left,0,0.29333971498999745,1
983,77,0,77,valid,left,left,right,1,0.46239494302426465,0
983,78,0,78,neutral,none,right,right,1,0.53472274998785,1
983,79,0,79,valid,left,left,right,1,0.4343328030081466,0
983,80,1,0,neutral,none,left,right,1,0.5883995309995953,0
983,81,1,1,valid,right,right,right,1,0.5959825220052153,1
983,82,1,2,neutral,none,right,right,1,0.4860314989928156,1
983,83,1,3,neutral,none,left,left,0,0.7089832119818311,1
983,84,1,4,neutral,none,left,right,1,0.5801946019928437,0
983,85,1,5,valid,right,right,right,1,0.7646567900083028,1
983,86,1,6,neutral,none,right,right,1,0.793240289989626,1
983,87,1,7,neutral,none,right,right,1,0.6356364830280654,1
983,88,1,8,valid,left,left,right,1,0.7619732430030126,0
983,89,1,9,valid,right,right,right,1,0.9235550510056784,1
983,90,1,10,invalid,right,left,right,1,0.6422535309975501,0
983,91,1,11,neutral,none,right,right,1,0.5999344179872423,1
983,92,1,12,neutral,none,left,right,1,0.5684678840043489,0
983,93,1,13,neutral,none,left,right,1,0.8579948260157835,0
983,94,1,14,neutral,none,right,right,1,0.575497666024603,1
983,95,1,15,neutral,none,right,right,1,0.48959937400650233,1
983,96,1,16,valid,right,right,right,1,0.7512415069795679,1
983,97,1,17,valid,left,left,right,1,0.5128560590092093,0
983,98,1,18,valid,left,left,left,0,0.5367926239850931,1
983,99,1,19,valid,left,left,right,1,0.5650837270077318,0
983,100,1,20,valid,right,right,right,1,0.562670512998011,1
983,101,1,21,neutral,none,right,right,1,0.619883370003663,1
983,102,1,22,neutral,none,left,right,1,0.5961453749914654,0
983,103,1,23,neutral,none,right,right,1,0.6414964850118849,1
983,104,1,24,valid,left,left,right,1,0.663089364010375,0
983,105,1,25,neutral,none,left,left,0,0.6257965860131662,1
983,106,1,26,neutral,none,left,right,1,0.7238901060190983,0
983,107,1,27,neutral,none,right,right,1,0.5323378040047828,1
983,108,1,28,neutral,none,right,right,1,0.4642237539810594,1
983,109,1,29,valid,left,left,right,1,0.7420854470110498,0
983,110,1,30,neutral,none,left,left,0,0.8902324610098731,1
983,111,1,31,neutral,none,left,left,0,0.6472479799995199,1
983,112,1,32,neutral,none,right,right,1,0.638779266999336,1
983,113,1,33,neutral,none,left,left,0,0.5844744980277028,1
983,114,1,34,valid,right,right,left,0,0.6275269819889218,0
983,115,1,35,neutral,none,right,left,0,0.7145972309808712,0
983,116,1,36,valid,left,left,left,0,0.8806175960053224,1
983,117,1,37,neutral,none,left,left,0,0.629663609986892,1
983,118,1,38,neutral,none,right,right,1,0.45582778597599827,1
983,119,1,39,invalid,right,left,left,0,0.5819422680069692,1
983,120,1,40,neutral,none,left,left,0,0.603271036001388,1
983,121,1,41,valid,right,right,left,0,0.5272104890027549,0
983,122,1,42,neutral,none,left,left,0,0.599435522017302,1
983,123,1,43,invalid,left,right,right,1,0.6854258019884583,1
983,124,1,44,valid,right,right,right,1,0.8060377899964806,1
983,125,1,45,neutral,none,left,left,0,0.786153238004772,1
983,126,1,46,valid,right,right,right,1,0.877083513973048,1
983,127,1,47,invalid,left,right,right,1,0.7769331310119014,1
983,128,1,48,valid,left,left,right,1,1.4591498709924051,0
983,129,1,49,valid,right,right,right,1,0.9984209759859368,1
983,130,1,50,valid,left,left,left,0,0.7909855309990235,1
983,131,1,51,neutral,none,left,left,0,0.8320319269842003,1
983,132,1,52,neutral,none,right,right,1,0.6620533209934365,1
983,133,1,53,valid,left,left,left,0,0.2479453610139899,1
983,134,1,54,valid,right,right,right,1,0.464457563997712,1
983,135,1,55,valid,left,left,right,1,0.6304302549979184,0
983,136,1,56,valid,left,left,right,1,0.6358714269881602,0
983,137,1,57,neutral,none,right,right,1,0.7029354990227148,1
983,138,1,58,valid,right,right,right,1,0.6091403170139529,1
983,139,1,59,neutral,none,right,right,1,0.6580846739816479,1
983,140,1,60,neutral,none,right,right,1,0.7329936440219171,1
983,141,1,61,invalid,left,right,right,1,0.5641821090248413,1
983,142,1,62,neutral,none,right,right,1,0.5303373629867565,1
983,143,1,63,valid,left,left,left,0,0.5906616320135072,1
983,144,1,64,valid,left,left,left,0,0.5557776789937634,1
983,145,1,65,neutral,none,left,left,0,1.1824986150022596,1
983,146,1,66,invalid,right,left,left,0,0.5257003009901382,1
983,147,1,67,neutral,none,left,left,0,0.8849546809797175,1
983,148,1,68,valid,left,left,left,0,0.8888739790127147,1
983,149,1,69,valid,left,left,left,0,0.696689112985041,1
983,150,1,70,invalid,left,right,right,1,0.5782928109983914,1
983,151,1,71,neutral,none,left,left,0,0.46557786597986706,1
983,152,1,72,neutral,none,left,left,0,0.7447302069922443,1
983,153,1,73,neutral,none,right,right,1,0.7534975860035047,1
983,154,1,74,invalid,right,left,left,0,0.5340990489930846,1
983,155,1,75,valid,right,right,left,0,0.5179044480028097,0
983,156,1,76,valid,right,right,right,1,0.6288483190000989,1
983,157,1,77,valid,right,right,right,1,0.7066441100032534,1
983,158,1,78,neutral,none,right,left,0,0.6460524090216495,0
983,159,1,79,valid,right,right,right,1,0.5611806069791783,1
551,0,0,0,valid,right,right,left,0,0.5396376999997301,0
551,1,0,1,neutral,none,left,left,0,1.1094777999969665,1
551,2,0,2,neutral,none,left,left,0,NA,1
551,3,0,3,valid,left,left,left,0,0.5511243999935687,1
551,4,0,4,valid,right,right,right,1,0.3536533000005875,1
551,5,0,5,neutral,none,right,left,0,0.5437147999909939,0
551,6,0,6,invalid,right,left,right,1,0.489016299994546,0
551,7,0,7,valid,right,right,left,0,0.5644524000090314,0
551,8,0,8,invalid,left,right,left,0,0.7733379999990575,0
551,9,0,9,neutral,none,right,left,0,1.2733798999979626,0
551,10,0,10,neutral,none,right,right,1,0.5842013999936171,1
551,11,0,11,neutral,none,right,left,0,0.6901002999948105,0
551,12,0,12,neutral,none,right,right,1,1.0467313999979524,1
551,13,0,13,neutral,none,left,left,0,0.5169630000018515,1
551,14,0,14,valid,right,right,left,0,0.4395033000037074,0
551,15,0,15,neutral,none,right,right,1,0.5152543000003789,1
551,16,0,16,valid,right,right,left,0,0.5110562999907415,0
551,17,0,17,valid,left,left,left,0,0.8480553000117652,1
551,18,0,18,neutral,none,left,left,0,0.5609373999905074,1
551,19,0,19,invalid,left,right,right,1,0.5627993000089191,1
551,20,0,20,valid,right,right,left,0,0.5292686999891885,0
551,21,0,21,valid,right,right,right,1,1.162787399996887,1
551,22,0,22,neutral,none,left,left,0,0.6361251999915112,1
551,23,0,23,invalid,right,left,right,1,0.8409304000088014,0
551,24,0,24,neutral,none,left,left,0,1.0960167000012009,1
551,25,0,25,valid,left,left,right,1,0.5728170999936992,0
551,26,0,26,neutral,none,right,left,0,0.6414283999911277,0
551,27,0,27,neutral,none,right,right,1,0.5436196999944514,1
551,28,0,28,invalid,right,left,left,0,0.6617827000009129,1
551,29,0,29,valid,right,right,right,1,0.5911132999899564,1
551,30,0,30,neutral,none,left,left,0,0.5473913000023458,1
551,31,0,31,neutral,none,right,right,1,0.6924437999987276,1
551,32,0,32,valid,right,right,right,1,0.8826837000087835,1
551,33,0,33,neutral,none,left,left,0,0.6487674999953015,1
551,34,0,34,valid,left,left,right,1,0.598756899998989,0
551,35,0,35,valid,left,left,left,0,0.5539034999965224,1
551,36,0,36,valid,left,left,right,1,0.8154776999872411,0
551,37,0,37,neutral,none,left,left,0,0.6788628999929642,1
551,38,0,38,valid,left,left,right,1,0.5924679000017932,0
551,39,0,39,neutral,none,left,left,0,0.5572916999954032,1
551,40,0,40,neutral,none,right,right,1,0.5776322000019718,1
551,41,0,41,neutral,none,left,right,1,0.5937373000051593,0
551,42,0,42,neutral,none,right,left,0,0.5947155000030762,0
551,43,0,43,invalid,left,right,right,1,0.9946820000041044,1
551,44,0,44,valid,right,right,left,0,0.6687392000021646,0
551,45,0,45,valid,left,left,right,1,0.6060044000041671,0
551,46,0,46,neutral,none,left,left,0,0.6180639999947743,1
551,47,0,47,valid,right,right,right,1,0.5454434999992372,1
551,48,0,48,neutral,none,left,left,0,0.6604225000046426,1
551,49,0,49,valid,left,left,left,0,0.5013414999993984,1
551,50,0,50,valid,left,left,left,0,0.9006614999962039,1
551,51,0,51,valid,left,left,left,0,0.9781089999887628,1
551,52,0,52,valid,right,right,right,1,0.6059898999956204,1
551,53,0,53,valid,left,left,right,1,0.550848999992013,0
551,54,0,54,valid,left,left,left,0,0.7228356999985408,1
551,55,0,55,neutral,none,right,right,1,0.6049809999967692,1
551,56,0,56,neutral,none,left,right,1,1.0959355999948457,0
551,57,0,57,neutral,none,right,left,0,0.674156099994434,0
551,58,0,58,valid,left,left,right,1,0.8624845000013011,0
551,59,0,59,neutral,none,right,left,0,1.222470599997905,0
551,60,0,60,invalid,left,right,left,0,0.4395049000013387,0
551,61,0,61,neutral,none,right,right,1,0.4755472000106238,1
551,62,0,62,neutral,none,left,left,0,0.5735954999981914,1
551,63,0,63,valid,right,right,right,1,0.4127911000105086,1
551,64,0,64,neutral,none,left,left,0,0.5644192000036128,1
551,65,0,65,valid,right,right,right,1,0.575964000003296,1
551,66,0,66,neutral,none,right,left,0,0.5203847999946447,0
551,67,0,67,neutral,none,left,left,0,0.8986446000053547,1
551,68,0,68,neutral,none,right,right,1,0.8537729999952717,1
551,69,0,69,neutral,none,right,left,0,0.7708618000033312,0
551,70,0,70,neutral,none,left,left,0,0.8531235999980709,1
551,71,0,71,valid,left,left,right,1,0.6561355000012554,0
551,72,0,72,neutral,none,right,right,1,0.8214585999958217,1
551,73,0,73,neutral,none,left,left,0,0.5190886000054888,1
551,74,0,74,valid,right,right,right,1,0.7842896999936784,1
551,75,0,75,neutral,none,left,left,0,0.5054585000034422,1
551,76,0,76,valid,right,right,right,1,0.5402439000026789,1
551,77,0,77,neutral,none,right,left,0,0.629058399994392,0
551,78,0,78,valid,left,left,left,0,0.6786347000015667,1
551,79,0,79,invalid,right,left,right,1,0.5958572000090498,0
551,80,1,0,valid,left,left,left,0,1.1895471000025282,1
551,81,1,1,neutral,none,right,right,1,0.41172829999413807,1
551,82,1,2,neutral,none,left,right,1,0.40282960000331514,0
551,83,1,3,valid,right,right,right,1,0.5639334000006784,1
551,84,1,4,invalid,left,right,left,0,0.7533924000017578,0
551,85,1,5,valid,left,left,right,1,0.7906484000122873,0
551,86,1,6,neutral,none,right,right,1,0.5480970000062371,1
551,87,1,7,neutral,none,right,left,0,0.50195230000827,0
551,88,1,8,neutral,none,right,right,1,0.6115955999994185,1
551,89,1,9,neutral,none,left,left,0,0.6225158000015654,1
551,90,1,10,neutral,none,right,right,1,0.70783420000225306,1
551,91,1,11,valid,right,right,right,1,0.8215282000019215,1
551,92,1,12,neutral,none,left,left,0,0.5779891999991378,1
551,93,1,13,neutral,none,left,right,1,0.7260251999978209,0
551,94,1,14,valid,left,left,left,0,0.6146711999899708,1
551,95,1,15,valid,left,left,right,1,0.5476094000041485,0
551,96,1,16,invalid,left,right,right,1,0.7147308999992674,1
551,97,1,17,neutral,none,left,left,0,0.4786355999967782,1
551,98,1,18,neutral,none,left,right,1,0.5199925000051735,0
551,99,1,19,neutral,none,right,right,1,0.5426352000067709,1
551,100,1,20,neutral,none,right,right,1,0.7606590999930631,1
551,101,1,21,valid,left,left,right,1,0.6643771000090055,0
551,102,1,22,neutral,none,left,left,0,0.8663843999966048,1
551,103,1,23,neutral,none,left,right,1,0.4416558999946574,0
551,104,1,24,valid,right,right,left,0,0.8990139000088675,0
551,105,1,25,valid,right,right,left,0,0.9513028000073972,0
551,106,1,26,valid,left,left,left,0,0.6735806000069715,1
551,107,1,27,neutral,none,left,right,1,1.3739474000030896,0
551,108,1,28,invalid,right,left,left,0,0.7207429999980377,1
551,109,1,29,invalid,right,left,right,1,0.5287501999991946,0
551,110,1,30,neutral,none,left,left,0,0.5867182999936631,1
551,111,1,31,neutral,none,right,right,1,0.7629151000001002,1
551,112,1,32,neutral,none,right,left,0,0.6847639000043273,0
551,113,1,33,valid,left,left,right,1,0.6962241000001086,0
551,114,1,34,neutral,none,left,left,0,0.8588328000041656,1
551,115,1,35,neutral,none,left,left,0,0.7883092000120087,1
551,116,1,36,valid,left,left,left,0,0.6241937000013422,1
551,117,1,37,neutral,none,right,left,0,0.7790045000001555,0
551,118,1,38,invalid,right,left,right,1,0.5323254000104498,0
551,119,1,39,neutral,none,right,left,0,0.7312298000033479,0
551,120,1,40,invalid,left,right,left,0,0.5968637000041781,0
551,121,1,41,valid,right,right,right,1,0.6135253999964334,1
551,122,1,42,valid,left,left,right,1,0.8677925999945728,0
551,123,1,43,neutral,none,left,right,1,0.8252841999928933,0
551,124,1,44,neutral,none,left,left,0,1.01434789999621,1
551,125,1,45,neutral,none,right,right,1,0.5152884999988601,1
551,126,1,46,valid,right,right,left,0,0.6788973999937298,0
551,127,1,47,valid,left,left,right,1,0.7550423999928171,0
551,128,1,48,neutral,none,right,right,1,0.7420637999894097,1
